scan_id,province,city_1,city_2,name
110000,北京市,北京市,北京市,北京市
110100,北京市,北京市,市辖区,北京市市辖区
110101,北京市,北京市,东城区,北京市东城区
110102,北京市,北京市,西城区,北京市西城区
110103,北京市,北京市,崇文区,北京市崇文区
110104,北京市,北京市,宣武区,北京市宣武区
110105,北京市,北京市,朝阳区,北京市朝阳区
110106,北京市,北京市,丰台区,北京市丰台区
110107,北京市,北京市,石景山区,北京市石景山区
110108,北京市,北京市,海淀区,北京市海淀区
110109,北京市,北京市,门头沟区,北京市门头沟区
110111,北京市,北京市,房山区,北京市房山区
110112,北京市,北京市,通州区,北京市通州区
110113,北京市,北京市,顺义区,北京市顺义区
110114,北京市,北京市,昌平区,北京市昌平区
110115,北京市,北京市,大兴区,北京市大兴区
110116,北京市,北京市,怀柔区,北京市怀柔区
110117,北京市,北京市,平谷区,北京市平谷区
110228,北京市,北京市,密云县,北京市密云县
110229,北京市,北京市,延庆县,北京市延庆县
120000,天津市,天津市,天津市,天津市
120100,天津市,天津市,市辖区,天津市市辖区
120101,天津市,天津市,和平区,天津市和平区
120102,天津市,天津市,河东区,天津市河东区
120103,天津市,天津市,河西区,天津市河西区
120104,天津市,天津市,南开区,天津市南开区
120105,天津市,天津市,河北区,天津市河北区
120106,天津市,天津市,红桥区,天津市红桥区
120107,天津市,天津市,塘沽区,天津市塘沽区
120108,天津市,天津市,汉沽区,天津市汉沽区
120109,天津市,天津市,大港区,天津市大港区
120110,天津市,天津市,东丽区,天津市东丽区
120111,天津市,天津市,西青区,天津市西青区
120112,天津市,天津市,津南区,天津市津南区
120113,天津市,天津市,北辰区,天津市北辰区
120114,天津市,天津市,武清区,天津市武清区
120115,天津市,天津市,宝坻区,天津市宝坻区
120221,天津市,天津市,宁河县,天津市宁河县
120223,天津市,天津市,静海县,天津市静海县
120225,天津市,天津市,蓟县,天津市蓟县
130000,河北省,河北省,河北省,河北省
130100,河北省,石家庄市,石家庄市,河北省石家庄市
130101,河北省,石家庄市,市辖区,河北省石家庄市市辖区
130102,河北省,石家庄市,长安区,河北省石家庄市长安区
130103,河北省,石家庄市,桥东区,河北省石家庄市桥东区
130104,河北省,石家庄市,桥西区,河北省石家庄市桥西区
130105,河北省,石家庄市,新华区,河北省石家庄市新华区
130107,河北省,石家庄市,井陉矿区,河北省石家庄市井陉矿区
130108,河北省,石家庄市,裕华区,河北省石家庄市裕华区
130121,河北省,石家庄市,井陉县,河北省石家庄市井陉县
130123,河北省,石家庄市,正定县,河北省石家庄市正定县
130124,河北省,石家庄市,栾城县,河北省石家庄市栾城县
130125,河北省,石家庄市,行唐县,河北省石家庄市行唐县
130126,河北省,石家庄市,灵寿县,河北省石家庄市灵寿县
130127,河北省,石家庄市,高邑县,河北省石家庄市高邑县
130128,河北省,石家庄市,深泽县,河北省石家庄市深泽县
130129,河北省,石家庄市,赞皇县,河北省石家庄市赞皇县
130130,河北省,石家庄市,无极县,河北省石家庄市无极县
130131,河北省,石家庄市,平山县,河北省石家庄市平山县
130132,河北省,石家庄市,元氏县,河北省石家庄市元氏县
130133,河北省,石家庄市,赵县,河北省石家庄市赵县
130181,河北省,石家庄市,辛集市,河北省石家庄市辛集市
130182,河北省,石家庄市,藁城市,河北省石家庄市藁城市
130183,河北省,石家庄市,晋州市,河北省石家庄市晋州市
130184,河北省,石家庄市,新乐市,河北省石家庄市新乐市
130185,河北省,石家庄市,鹿泉市,河北省石家庄市鹿泉市
130200,河北省,唐山市,唐山市,河北省唐山市
130201,河北省,唐山市,市辖区,河北省唐山市市辖区
130202,河北省,唐山市,路南区,河北省唐山市路南区
130203,河北省,唐山市,路北区,河北省唐山市路北区
130204,河北省,唐山市,古冶区,河北省唐山市古冶区
130205,河北省,唐山市,开平区,河北省唐山市开平区
130207,河北省,唐山市,丰南区,河北省唐山市丰南区
130208,河北省,唐山市,丰润区,河北省唐山市丰润区
130223,河北省,唐山市,滦县,河北省唐山市滦县
130224,河北省,唐山市,滦南县,河北省唐山市滦南县
130225,河北省,唐山市,乐亭县,河北省唐山市乐亭县
130227,河北省,唐山市,迁西县,河北省唐山市迁西县
130229,河北省,唐山市,玉田县,河北省唐山市玉田县
130230,河北省,唐山市,唐海县,河北省唐山市唐海县
130281,河北省,唐山市,遵化市,河北省唐山市遵化市
130283,河北省,唐山市,迁安市,河北省唐山市迁安市
130300,河北省,秦皇岛市,秦皇岛市,河北省秦皇岛市
130301,河北省,秦皇岛市,市辖区,河北省秦皇岛市市辖区
130302,河北省,秦皇岛市,海港区,河北省秦皇岛市海港区
130303,河北省,秦皇岛市,山海关区,河北省秦皇岛市山海关区
130304,河北省,秦皇岛市,北戴河区,河北省秦皇岛市北戴河区
130321,河北省,秦皇岛市,青龙满族自治县,河北省秦皇岛市青龙满族自治县
130322,河北省,秦皇岛市,昌黎县,河北省秦皇岛市昌黎县
130323,河北省,秦皇岛市,抚宁县,河北省秦皇岛市抚宁县
130324,河北省,秦皇岛市,卢龙县,河北省秦皇岛市卢龙县
130400,河北省,邯郸市,邯郸市,河北省邯郸市
130401,河北省,邯郸市,市辖区,河北省邯郸市市辖区
130402,河北省,邯郸市,邯山区,河北省邯郸市邯山区
130403,河北省,邯郸市,丛台区,河北省邯郸市丛台区
130404,河北省,邯郸市,复兴区,河北省邯郸市复兴区
130406,河北省,邯郸市,峰峰矿区,河北省邯郸市峰峰矿区
130421,河北省,邯郸市,邯郸县,河北省邯郸市邯郸县
130423,河北省,邯郸市,临漳县,河北省邯郸市临漳县
130424,河北省,邯郸市,成安县,河北省邯郸市成安县
130425,河北省,邯郸市,大名县,河北省邯郸市大名县
130426,河北省,邯郸市,涉县,河北省邯郸市涉县
130427,河北省,邯郸市,磁县,河北省邯郸市磁县
130428,河北省,邯郸市,肥乡县,河北省邯郸市肥乡县
130429,河北省,邯郸市,永年县,河北省邯郸市永年县
130430,河北省,邯郸市,邱县,河北省邯郸市邱县
130431,河北省,邯郸市,鸡泽县,河北省邯郸市鸡泽县
130432,河北省,邯郸市,广平县,河北省邯郸市广平县
130433,河北省,邯郸市,馆陶县,河北省邯郸市馆陶县
130434,河北省,邯郸市,魏县,河北省邯郸市魏县
130435,河北省,邯郸市,曲周县,河北省邯郸市曲周县
130481,河北省,邯郸市,武安市,河北省邯郸市武安市
130500,河北省,邢台市,邢台市,河北省邢台市
130501,河北省,邢台市,市辖区,河北省邢台市市辖区
130502,河北省,邢台市,桥东区,河北省邢台市桥东区
130503,河北省,邢台市,桥西区,河北省邢台市桥西区
130521,河北省,邢台市,邢台县,河北省邢台市邢台县
130522,河北省,邢台市,临城县,河北省邢台市临城县
130523,河北省,邢台市,内丘县,河北省邢台市内丘县
130524,河北省,邢台市,柏乡县,河北省邢台市柏乡县
130525,河北省,邢台市,隆尧县,河北省邢台市隆尧县
130526,河北省,邢台市,任县,河北省邢台市任县
130527,河北省,邢台市,南和县,河北省邢台市南和县
130528,河北省,邢台市,宁晋县,河北省邢台市宁晋县
130529,河北省,邢台市,巨鹿县,河北省邢台市巨鹿县
130530,河北省,邢台市,新河县,河北省邢台市新河县
130531,河北省,邢台市,广宗县,河北省邢台市广宗县
130532,河北省,邢台市,平乡县,河北省邢台市平乡县
130533,河北省,邢台市,威县,河北省邢台市威县
130534,河北省,邢台市,清河县,河北省邢台市清河县
130535,河北省,邢台市,临西县,河北省邢台市临西县
130581,河北省,邢台市,南宫市,河北省邢台市南宫市
130582,河北省,邢台市,沙河市,河北省邢台市沙河市
130600,河北省,保定市,保定市,河北省保定市
130601,河北省,保定市,市辖区,河北省保定市市辖区
130602,河北省,保定市,新市区,河北省保定市新市区
130603,河北省,保定市,北市区,河北省保定市北市区
130604,河北省,保定市,南市区,河北省保定市南市区
130621,河北省,保定市,满城县,河北省保定市满城县
130622,河北省,保定市,清苑县,河北省保定市清苑县
130623,河北省,保定市,涞水县,河北省保定市涞水县
130624,河北省,保定市,阜平县,河北省保定市阜平县
130625,河北省,保定市,徐水县,河北省保定市徐水县
130626,河北省,保定市,定兴县,河北省保定市定兴县
130627,河北省,保定市,唐县,河北省保定市唐县
130628,河北省,保定市,高阳县,河北省保定市高阳县
130629,河北省,保定市,容城县,河北省保定市容城县
130630,河北省,保定市,涞源县,河北省保定市涞源县
130631,河北省,保定市,望都县,河北省保定市望都县
130632,河北省,保定市,安新县,河北省保定市安新县
130633,河北省,保定市,易县,河北省保定市易县
130634,河北省,保定市,曲阳县,河北省保定市曲阳县
130635,河北省,保定市,蠡县,河北省保定市蠡县
130636,河北省,保定市,顺平县,河北省保定市顺平县
130637,河北省,保定市,博野县,河北省保定市博野县
130638,河北省,保定市,雄县,河北省保定市雄县
130681,河北省,保定市,涿州市,河北省保定市涿州市
130682,河北省,保定市,定州市,河北省保定市定州市
130683,河北省,保定市,安国市,河北省保定市安国市
130684,河北省,保定市,高碑店市,河北省保定市高碑店市
130700,河北省,张家口市,张家口市,河北省张家口市
130701,河北省,张家口市,市辖区,河北省张家口市市辖区
130702,河北省,张家口市,桥东区,河北省张家口市桥东区
130703,河北省,张家口市,桥西区,河北省张家口市桥西区
130705,河北省,张家口市,宣化区,河北省张家口市宣化区
130706,河北省,张家口市,下花园区,河北省张家口市下花园区
130721,河北省,张家口市,宣化县,河北省张家口市宣化县
130722,河北省,张家口市,张北县,河北省张家口市张北县
130723,河北省,张家口市,康保县,河北省张家口市康保县
130724,河北省,张家口市,沽源县,河北省张家口市沽源县
130725,河北省,张家口市,尚义县,河北省张家口市尚义县
130726,河北省,张家口市,蔚县,河北省张家口市蔚县
130727,河北省,张家口市,阳原县,河北省张家口市阳原县
130728,河北省,张家口市,怀安县,河北省张家口市怀安县
130729,河北省,张家口市,万全县,河北省张家口市万全县
130730,河北省,张家口市,怀来县,河北省张家口市怀来县
130731,河北省,张家口市,涿鹿县,河北省张家口市涿鹿县
130732,河北省,张家口市,赤城县,河北省张家口市赤城县
130733,河北省,张家口市,崇礼县,河北省张家口市崇礼县
130800,河北省,承德市,承德市,河北省承德市
130801,河北省,承德市,市辖区,河北省承德市市辖区
130802,河北省,承德市,双桥区,河北省承德市双桥区
130803,河北省,承德市,双滦区,河北省承德市双滦区
130804,河北省,承德市,鹰手营子矿区,河北省承德市鹰手营子矿区
130821,河北省,承德市,承德县,河北省承德市承德县
130822,河北省,承德市,兴隆县,河北省承德市兴隆县
130823,河北省,承德市,平泉县,河北省承德市平泉县
130824,河北省,承德市,滦平县,河北省承德市滦平县
130825,河北省,承德市,隆化县,河北省承德市隆化县
130826,河北省,承德市,丰宁满族自治县,河北省承德市丰宁满族自治县
130827,河北省,承德市,宽城满族自治县,河北省承德市宽城满族自治县
130828,河北省,承德市,围场满族蒙古族自治县,河北省承德市围场满族蒙古族自治县
130900,河北省,沧州市,沧州市,河北省沧州市
130901,河北省,沧州市,市辖区,河北省沧州市市辖区
130902,河北省,沧州市,新华区,河北省沧州市新华区
130903,河北省,沧州市,运河区,河北省沧州市运河区
130921,河北省,沧州市,沧县,河北省沧州市沧县
130922,河北省,沧州市,青县,河北省沧州市青县
130923,河北省,沧州市,东光县,河北省沧州市东光县
130924,河北省,沧州市,海兴县,河北省沧州市海兴县
130925,河北省,沧州市,盐山县,河北省沧州市盐山县
130926,河北省,沧州市,肃宁县,河北省沧州市肃宁县
130927,河北省,沧州市,南皮县,河北省沧州市南皮县
130928,河北省,沧州市,吴桥县,河北省沧州市吴桥县
130929,河北省,沧州市,献县,河北省沧州市献县
130930,河北省,沧州市,孟村回族自治县,河北省沧州市孟村回族自治县
130981,河北省,沧州市,泊头市,河北省沧州市泊头市
130982,河北省,沧州市,任丘市,河北省沧州市任丘市
130983,河北省,沧州市,黄骅市,河北省沧州市黄骅市
130984,河北省,沧州市,河间市,河北省沧州市河间市
131000,河北省,廊坊市,廊坊市,河北省廊坊市
131001,河北省,廊坊市,市辖区,河北省廊坊市市辖区
131002,河北省,廊坊市,安次区,河北省廊坊市安次区
131003,河北省,廊坊市,广阳区,河北省廊坊市广阳区
131022,河北省,廊坊市,固安县,河北省廊坊市固安县
131023,河北省,廊坊市,永清县,河北省廊坊市永清县
131024,河北省,廊坊市,香河县,河北省廊坊市香河县
131025,河北省,廊坊市,大城县,河北省廊坊市大城县
131026,河北省,廊坊市,文安县,河北省廊坊市文安县
131028,河北省,廊坊市,大厂回族自治县,河北省廊坊市大厂回族自治县
131081,河北省,廊坊市,霸州市,河北省廊坊市霸州市
131082,河北省,廊坊市,三河市,河北省廊坊市三河市
131100,河北省,衡水市,衡水市,河北省衡水市
131101,河北省,衡水市,市辖区,河北省衡水市市辖区
131102,河北省,衡水市,桃城区,河北省衡水市桃城区
131121,河北省,衡水市,枣强县,河北省衡水市枣强县
131122,河北省,衡水市,武邑县,河北省衡水市武邑县
131123,河北省,衡水市,武强县,河北省衡水市武强县
131124,河北省,衡水市,饶阳县,河北省衡水市饶阳县
131125,河北省,衡水市,安平县,河北省衡水市安平县
131126,河北省,衡水市,故城县,河北省衡水市故城县
131127,河北省,衡水市,景县,河北省衡水市景县
131128,河北省,衡水市,阜城县,河北省衡水市阜城县
131181,河北省,衡水市,冀州市,河北省衡水市冀州市
131182,河北省,衡水市,深州市,河北省衡水市深州市
140000,山西省,山西省,山西省,山西省
140100,山西省,太原市,太原市,山西省太原市
140101,山西省,太原市,市辖区,山西省太原市市辖区
140105,山西省,太原市,小店区,山西省太原市小店区
140106,山西省,太原市,迎泽区,山西省太原市迎泽区
140107,山西省,太原市,杏花岭区,山西省太原市杏花岭区
140108,山西省,太原市,尖草坪区,山西省太原市尖草坪区
140109,山西省,太原市,万柏林区,山西省太原市万柏林区
140110,山西省,太原市,晋源区,山西省太原市晋源区
140121,山西省,太原市,清徐县,山西省太原市清徐县
140122,山西省,太原市,阳曲县,山西省太原市阳曲县
140123,山西省,太原市,娄烦县,山西省太原市娄烦县
140181,山西省,太原市,古交市,山西省太原市古交市
140200,山西省,大同市,大同市,山西省大同市
140201,山西省,大同市,市辖区,山西省大同市市辖区
140202,山西省,大同市,城区,山西省大同市城区
140203,山西省,大同市,矿区,山西省大同市矿区
140211,山西省,大同市,南郊区,山西省大同市南郊区
140212,山西省,大同市,新荣区,山西省大同市新荣区
140221,山西省,大同市,阳高县,山西省大同市阳高县
140222,山西省,大同市,天镇县,山西省大同市天镇县
140223,山西省,大同市,广灵县,山西省大同市广灵县
140224,山西省,大同市,灵丘县,山西省大同市灵丘县
140225,山西省,大同市,浑源县,山西省大同市浑源县
140226,山西省,大同市,左云县,山西省大同市左云县
140227,山西省,大同市,大同县,山西省大同市大同县
140300,山西省,阳泉市,阳泉市,山西省阳泉市
140301,山西省,阳泉市,市辖区,山西省阳泉市市辖区
140302,山西省,阳泉市,城区,山西省阳泉市城区
140303,山西省,阳泉市,矿区,山西省阳泉市矿区
140311,山西省,阳泉市,郊区,山西省阳泉市郊区
140321,山西省,阳泉市,平定县,山西省阳泉市平定县
140322,山西省,阳泉市,盂县,山西省阳泉市盂县
140400,山西省,长治市,长治市,山西省长治市
140401,山西省,长治市,市辖区,山西省长治市市辖区
140402,山西省,长治市,城区,山西省长治市城区
140411,山西省,长治市,郊区,山西省长治市郊区
140421,山西省,长治市,长治县,山西省长治市长治县
140423,山西省,长治市,襄垣县,山西省长治市襄垣县
140424,山西省,长治市,屯留县,山西省长治市屯留县
140425,山西省,长治市,平顺县,山西省长治市平顺县
140426,山西省,长治市,黎城县,山西省长治市黎城县
140427,山西省,长治市,壶关县,山西省长治市壶关县
140428,山西省,长治市,长子县,山西省长治市长子县
140429,山西省,长治市,武乡县,山西省长治市武乡县
140430,山西省,长治市,沁县,山西省长治市沁县
140431,山西省,长治市,沁源县,山西省长治市沁源县
140481,山西省,长治市,潞城市,山西省长治市潞城市
140500,山西省,晋城市,晋城市,山西省晋城市
140501,山西省,晋城市,市辖区,山西省晋城市市辖区
140502,山西省,晋城市,城区,山西省晋城市城区
140521,山西省,晋城市,沁水县,山西省晋城市沁水县
140522,山西省,晋城市,阳城县,山西省晋城市阳城县
140524,山西省,晋城市,陵川县,山西省晋城市陵川县
140525,山西省,晋城市,泽州县,山西省晋城市泽州县
140581,山西省,晋城市,高平市,山西省晋城市高平市
140600,山西省,朔州市,朔州市,山西省朔州市
140601,山西省,朔州市,市辖区,山西省朔州市市辖区
140602,山西省,朔州市,朔城区,山西省朔州市朔城区
140603,山西省,朔州市,平鲁区,山西省朔州市平鲁区
140621,山西省,朔州市,山阴县,山西省朔州市山阴县
140622,山西省,朔州市,应县,山西省朔州市应县
140623,山西省,朔州市,右玉县,山西省朔州市右玉县
140624,山西省,朔州市,怀仁县,山西省朔州市怀仁县
140700,山西省,晋中市,晋中市,山西省晋中市
140701,山西省,晋中市,市辖区,山西省晋中市市辖区
140702,山西省,晋中市,榆次区,山西省晋中市榆次区
140721,山西省,晋中市,榆社县,山西省晋中市榆社县
140722,山西省,晋中市,左权县,山西省晋中市左权县
140723,山西省,晋中市,和顺县,山西省晋中市和顺县
140724,山西省,晋中市,昔阳县,山西省晋中市昔阳县
140725,山西省,晋中市,寿阳县,山西省晋中市寿阳县
140726,山西省,晋中市,太谷县,山西省晋中市太谷县
140727,山西省,晋中市,祁县,山西省晋中市祁县
140728,山西省,晋中市,平遥县,山西省晋中市平遥县
140729,山西省,晋中市,灵石县,山西省晋中市灵石县
140781,山西省,晋中市,介休市,山西省晋中市介休市
140800,山西省,运城市,运城市,山西省运城市
140801,山西省,运城市,市辖区,山西省运城市市辖区
140802,山西省,运城市,盐湖区,山西省运城市盐湖区
140821,山西省,运城市,临猗县,山西省运城市临猗县
140822,山西省,运城市,万荣县,山西省运城市万荣县
140823,山西省,运城市,闻喜县,山西省运城市闻喜县
140824,山西省,运城市,稷山县,山西省运城市稷山县
140825,山西省,运城市,新绛县,山西省运城市新绛县
140826,山西省,运城市,绛县,山西省运城市绛县
140827,山西省,运城市,垣曲县,山西省运城市垣曲县
140828,山西省,运城市,夏县,山西省运城市夏县
140829,山西省,运城市,平陆县,山西省运城市平陆县
140830,山西省,运城市,芮城县,山西省运城市芮城县
140881,山西省,运城市,永济市,山西省运城市永济市
140882,山西省,运城市,河津市,山西省运城市河津市
140900,山西省,忻州市,忻州市,山西省忻州市
140901,山西省,忻州市,市辖区,山西省忻州市市辖区
140902,山西省,忻州市,忻府区,山西省忻州市忻府区
140921,山西省,忻州市,定襄县,山西省忻州市定襄县
140922,山西省,忻州市,五台县,山西省忻州市五台县
140923,山西省,忻州市,代县,山西省忻州市代县
140924,山西省,忻州市,繁峙县,山西省忻州市繁峙县
140925,山西省,忻州市,宁武县,山西省忻州市宁武县
140926,山西省,忻州市,静乐县,山西省忻州市静乐县
140927,山西省,忻州市,神池县,山西省忻州市神池县
140928,山西省,忻州市,五寨县,山西省忻州市五寨县
140929,山西省,忻州市,岢岚县,山西省忻州市岢岚县
140930,山西省,忻州市,河曲县,山西省忻州市河曲县
140931,山西省,忻州市,保德县,山西省忻州市保德县
140932,山西省,忻州市,偏关县,山西省忻州市偏关县
140981,山西省,忻州市,原平市,山西省忻州市原平市
141000,山西省,临汾市,临汾市,山西省临汾市
141001,山西省,临汾市,市辖区,山西省临汾市市辖区
141002,山西省,临汾市,尧都区,山西省临汾市尧都区
141021,山西省,临汾市,曲沃县,山西省临汾市曲沃县
141022,山西省,临汾市,翼城县,山西省临汾市翼城县
141023,山西省,临汾市,襄汾县,山西省临汾市襄汾县
141024,山西省,临汾市,洪洞县,山西省临汾市洪洞县
141025,山西省,临汾市,古县,山西省临汾市古县
141026,山西省,临汾市,安泽县,山西省临汾市安泽县
141027,山西省,临汾市,浮山县,山西省临汾市浮山县
141028,山西省,临汾市,吉县,山西省临汾市吉县
141029,山西省,临汾市,乡宁县,山西省临汾市乡宁县
141030,山西省,临汾市,大宁县,山西省临汾市大宁县
141031,山西省,临汾市,隰县,山西省临汾市隰县
141032,山西省,临汾市,永和县,山西省临汾市永和县
141033,山西省,临汾市,蒲县,山西省临汾市蒲县
141034,山西省,临汾市,汾西县,山西省临汾市汾西县
141081,山西省,临汾市,侯马市,山西省临汾市侯马市
141082,山西省,临汾市,霍州市,山西省临汾市霍州市
142300,山西省,吕梁地区,吕梁地区,山西省吕梁地区
142301,山西省,吕梁地区,孝义市,山西省吕梁地区孝义市
142302,山西省,吕梁地区,离石市,山西省吕梁地区离石市
142303,山西省,吕梁地区,汾阳市,山西省吕梁地区汾阳市
142322,山西省,吕梁地区,文水县,山西省吕梁地区文水县
142323,山西省,吕梁地区,交城县,山西省吕梁地区交城县
142325,山西省,吕梁地区,兴县,山西省吕梁地区兴县
142326,山西省,吕梁地区,临县,山西省吕梁地区临县
142327,山西省,吕梁地区,柳林县,山西省吕梁地区柳林县
142328,山西省,吕梁地区,石楼县,山西省吕梁地区石楼县
142329,山西省,吕梁地区,岚县,山西省吕梁地区岚县
142330,山西省,吕梁地区,方山县,山西省吕梁地区方山县
142332,山西省,吕梁地区,中阳县,山西省吕梁地区中阳县
142333,山西省,吕梁地区,交口县,山西省吕梁地区交口县
150000,内蒙古自治区,内蒙古自治区,内蒙古自治区,内蒙古自治区
150100,内蒙古自治区,呼和浩特市,呼和浩特市,内蒙古自治区呼和浩特市
150101,内蒙古自治区,呼和浩特市,市辖区,内蒙古自治区呼和浩特市市辖区
150102,内蒙古自治区,呼和浩特市,新城区,内蒙古自治区呼和浩特市新城区
150103,内蒙古自治区,呼和浩特市,回民区,内蒙古自治区呼和浩特市回民区
150104,内蒙古自治区,呼和浩特市,玉泉区,内蒙古自治区呼和浩特市玉泉区
150105,内蒙古自治区,呼和浩特市,赛罕区,内蒙古自治区呼和浩特市赛罕区
150121,内蒙古自治区,呼和浩特市,土默特左旗,内蒙古自治区呼和浩特市土默特左旗
150122,内蒙古自治区,呼和浩特市,托克托县,内蒙古自治区呼和浩特市托克托县
150123,内蒙古自治区,呼和浩特市,和林格尔县,内蒙古自治区呼和浩特市和林格尔县
150124,内蒙古自治区,呼和浩特市,清水河县,内蒙古自治区呼和浩特市清水河县
150125,内蒙古自治区,呼和浩特市,武川县,内蒙古自治区呼和浩特市武川县
150200,内蒙古自治区,包头市,包头市,内蒙古自治区包头市
150201,内蒙古自治区,包头市,市辖区,内蒙古自治区包头市市辖区
150202,内蒙古自治区,包头市,东河区,内蒙古自治区包头市东河区
150203,内蒙古自治区,包头市,昆都仑区,内蒙古自治区包头市昆都仑区
150204,内蒙古自治区,包头市,青山区,内蒙古自治区包头市青山区
150205,内蒙古自治区,包头市,石拐区,内蒙古自治区包头市石拐区
150206,内蒙古自治区,包头市,白云矿区,内蒙古自治区包头市白云矿区
150207,内蒙古自治区,包头市,九原区,内蒙古自治区包头市九原区
150221,内蒙古自治区,包头市,土默特右旗,内蒙古自治区包头市土默特右旗
150222,内蒙古自治区,包头市,固阳县,内蒙古自治区包头市固阳县
150223,内蒙古自治区,包头市,达尔罕茂明安联合旗,内蒙古自治区包头市达尔罕茂明安联合旗
150300,内蒙古自治区,乌海市,乌海市,内蒙古自治区乌海市
150301,内蒙古自治区,乌海市,市辖区,内蒙古自治区乌海市市辖区
150302,内蒙古自治区,乌海市,海勃湾区,内蒙古自治区乌海市海勃湾区
150303,内蒙古自治区,乌海市,海南区,内蒙古自治区乌海市海南区
150304,内蒙古自治区,乌海市,乌达区,内蒙古自治区乌海市乌达区
150400,内蒙古自治区,赤峰市,赤峰市,内蒙古自治区赤峰市
150401,内蒙古自治区,赤峰市,市辖区,内蒙古自治区赤峰市市辖区
150402,内蒙古自治区,赤峰市,红山区,内蒙古自治区赤峰市红山区
150403,内蒙古自治区,赤峰市,元宝山区,内蒙古自治区赤峰市元宝山区
150404,内蒙古自治区,赤峰市,松山区,内蒙古自治区赤峰市松山区
150421,内蒙古自治区,赤峰市,阿鲁科尔沁旗,内蒙古自治区赤峰市阿鲁科尔沁旗
150422,内蒙古自治区,赤峰市,巴林左旗,内蒙古自治区赤峰市巴林左旗
150423,内蒙古自治区,赤峰市,巴林右旗,内蒙古自治区赤峰市巴林右旗
150424,内蒙古自治区,赤峰市,林西县,内蒙古自治区赤峰市林西县
150425,内蒙古自治区,赤峰市,克什克腾旗,内蒙古自治区赤峰市克什克腾旗
150426,内蒙古自治区,赤峰市,翁牛特旗,内蒙古自治区赤峰市翁牛特旗
150428,内蒙古自治区,赤峰市,喀喇沁旗,内蒙古自治区赤峰市喀喇沁旗
150429,内蒙古自治区,赤峰市,宁城县,内蒙古自治区赤峰市宁城县
150430,内蒙古自治区,赤峰市,敖汉旗,内蒙古自治区赤峰市敖汉旗
150500,内蒙古自治区,通辽市,通辽市,内蒙古自治区通辽市
150501,内蒙古自治区,通辽市,市辖区,内蒙古自治区通辽市市辖区
150502,内蒙古自治区,通辽市,科尔沁区,内蒙古自治区通辽市科尔沁区
150521,内蒙古自治区,通辽市,科尔沁左翼中旗,内蒙古自治区通辽市科尔沁左翼中旗
150522,内蒙古自治区,通辽市,科尔沁左翼后旗,内蒙古自治区通辽市科尔沁左翼后旗
150523,内蒙古自治区,通辽市,开鲁县,内蒙古自治区通辽市开鲁县
150524,内蒙古自治区,通辽市,库伦旗,内蒙古自治区通辽市库伦旗
150525,内蒙古自治区,通辽市,奈曼旗,内蒙古自治区通辽市奈曼旗
150526,内蒙古自治区,通辽市,扎鲁特旗,内蒙古自治区通辽市扎鲁特旗
150581,内蒙古自治区,通辽市,霍林郭勒市,内蒙古自治区通辽市霍林郭勒市
150600,内蒙古自治区,鄂尔多斯市,鄂尔多斯市,内蒙古自治区鄂尔多斯市
150602,内蒙古自治区,鄂尔多斯市,东胜区,内蒙古自治区鄂尔多斯市东胜区
150621,内蒙古自治区,鄂尔多斯市,达拉特旗,内蒙古自治区鄂尔多斯市达拉特旗
150622,内蒙古自治区,鄂尔多斯市,准格尔旗,内蒙古自治区鄂尔多斯市准格尔旗
150623,内蒙古自治区,鄂尔多斯市,鄂托克前旗,内蒙古自治区鄂尔多斯市鄂托克前旗
150624,内蒙古自治区,鄂尔多斯市,鄂托克旗,内蒙古自治区鄂尔多斯市鄂托克旗
150625,内蒙古自治区,鄂尔多斯市,杭锦旗,内蒙古自治区鄂尔多斯市杭锦旗
150626,内蒙古自治区,鄂尔多斯市,乌审旗,内蒙古自治区鄂尔多斯市乌审旗
150627,内蒙古自治区,鄂尔多斯市,伊金霍洛旗,内蒙古自治区鄂尔多斯市伊金霍洛旗
150700,内蒙古自治区,呼伦贝尔市,呼伦贝尔市,内蒙古自治区呼伦贝尔市
150701,内蒙古自治区,呼伦贝尔市,市辖区,内蒙古自治区呼伦贝尔市市辖区
150702,内蒙古自治区,呼伦贝尔市,海拉尔区,内蒙古自治区呼伦贝尔市海拉尔区
150721,内蒙古自治区,呼伦贝尔市,阿荣旗,内蒙古自治区呼伦贝尔市阿荣旗
150722,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治,内蒙古自治区呼伦贝尔市莫力达瓦达斡尔族自治
150723,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,内蒙古自治区呼伦贝尔市鄂伦春自治旗
150724,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,内蒙古自治区呼伦贝尔市鄂温克族自治旗
150725,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,内蒙古自治区呼伦贝尔市陈巴尔虎旗
150726,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,内蒙古自治区呼伦贝尔市新巴尔虎左旗
150727,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,内蒙古自治区呼伦贝尔市新巴尔虎右旗
150781,内蒙古自治区,呼伦贝尔市,满洲里市,内蒙古自治区呼伦贝尔市满洲里市
150782,内蒙古自治区,呼伦贝尔市,牙克石市,内蒙古自治区呼伦贝尔市牙克石市
